aoi_id,aoi_role,target_year,item_id,selection_order,asset,source_href,local_path,sha256,width,height,crs,resolution_m,nodata,status
la_pampa,dataset_development,2018,S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/06/19/S2A_MSIL2A_20180619T145731_N0212_R039_T19LCF_20201011T235605.SAFE/GRANULE/L2A_T19LCF_A015623_20180619T150221/IMG_DATA/R20m/T19LCF_20180619T145731_SCL_20m.tif,data\raw\sentinel2\la_pampa\2018\S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605\SCL_10m.tif,9e03194951df8ed6c4f840ecd5967761ca4b7a2feb7986db2f32bd8e70c8d962,1307,1112,EPSG:32719,10.0,255,acquired
la_pampa,dataset_development,2018,S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/06/19/S2A_MSIL2A_20180619T145731_N0212_R039_T19LCF_20201011T235605.SAFE/GRANULE/L2A_T19LCF_A015623_20180619T150221/IMG_DATA/R10m/T19LCF_20180619T145731_B02_10m.tif,data\raw\sentinel2\la_pampa\2018\S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605\B02_10m.tif,67ac01b6d97924d8b1b002e2f410baf046f1645b0a36f1bd5096981276c39b55,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2018,S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/06/19/S2A_MSIL2A_20180619T145731_N0212_R039_T19LCF_20201011T235605.SAFE/GRANULE/L2A_T19LCF_A015623_20180619T150221/IMG_DATA/R10m/T19LCF_20180619T145731_B03_10m.tif,data\raw\sentinel2\la_pampa\2018\S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605\B03_10m.tif,24df0bf5cda8bb2565870079094b7173b1184c919431ea0bebcd2b930f718e1b,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2018,S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/06/19/S2A_MSIL2A_20180619T145731_N0212_R039_T19LCF_20201011T235605.SAFE/GRANULE/L2A_T19LCF_A015623_20180619T150221/IMG_DATA/R10m/T19LCF_20180619T145731_B04_10m.tif,data\raw\sentinel2\la_pampa\2018\S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605\B04_10m.tif,773c7f851d7fe0eadce888515412f22576246cba5a0fb62d2685bfb36f1e0eec,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2018,S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/06/19/S2A_MSIL2A_20180619T145731_N0212_R039_T19LCF_20201011T235605.SAFE/GRANULE/L2A_T19LCF_A015623_20180619T150221/IMG_DATA/R10m/T19LCF_20180619T145731_B08_10m.tif,data\raw\sentinel2\la_pampa\2018\S2A_MSIL2A_20180619T145731_R039_T19LCF_20201011T235605\B08_10m.tif,a37273e00b9b1709dacbc1d2013b2f4fabe10fc9180a61dc3dc7f641fb07732f,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R20m/T19LCF_20220613T145729_SCL_20m.tif,data\raw\sentinel2\la_pampa\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\SCL_10m.tif,8f815fddb35452e5bb3a832bb19814b961e63cf7cc0454453e9b8df8a2e21900,1307,1112,EPSG:32719,10.0,255,acquired
la_pampa,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B02_10m.tif,data\raw\sentinel2\la_pampa\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B02_10m.tif,ec4220a4bd513dd96c67fc544d745f837d2360857ae7868c0da53270e47dd06f,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B03_10m.tif,data\raw\sentinel2\la_pampa\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B03_10m.tif,76954f9abc5f333dbf183fb581ccd5a18062d18820a6518e64a4ed8a115ebf3b,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B04_10m.tif,data\raw\sentinel2\la_pampa\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B04_10m.tif,2af40c181f94920d422eb20efd37d0700412005f95b9420d3bf3a5fd6facac1c,1307,1112,EPSG:32719,10.0,0,acquired
la_pampa,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B08_10m.tif,data\raw\sentinel2\la_pampa\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B08_10m.tif,0f60bf266269561b76cdc896f869dbfc03205796616495ad3d8300dffa45c173,1307,1112,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2018,S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/07/26/S2A_MSIL2A_20180726T144731_N0212_R139_T19LDG_20201011T201334.SAFE/GRANULE/L2A_T19LDG_A016152_20180726T145459/IMG_DATA/R20m/T19LDG_20180726T144731_SCL_20m.tif,data\raw\sentinel2\laberinto_development\2018\S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334\SCL_10m.tif,715973dca5f3ca82c34108e04342637bc6d303fc3849fb03b3127753afb98c21,1525,1331,EPSG:32719,10.0,255,acquired
laberinto_development,dataset_development,2018,S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/07/26/S2A_MSIL2A_20180726T144731_N0212_R139_T19LDG_20201011T201334.SAFE/GRANULE/L2A_T19LDG_A016152_20180726T145459/IMG_DATA/R10m/T19LDG_20180726T144731_B02_10m.tif,data\raw\sentinel2\laberinto_development\2018\S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334\B02_10m.tif,8186a7ce99a3cde8bf82dbb3b1ff8fee34a6ee6e0b3c2637c6da564eaa504f6c,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2018,S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/07/26/S2A_MSIL2A_20180726T144731_N0212_R139_T19LDG_20201011T201334.SAFE/GRANULE/L2A_T19LDG_A016152_20180726T145459/IMG_DATA/R10m/T19LDG_20180726T144731_B03_10m.tif,data\raw\sentinel2\laberinto_development\2018\S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334\B03_10m.tif,a8f9d301b0d621e2b5f177e82acb95b57b0e9ca1a7d310b36f639cf4f1a78ab6,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2018,S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/07/26/S2A_MSIL2A_20180726T144731_N0212_R139_T19LDG_20201011T201334.SAFE/GRANULE/L2A_T19LDG_A016152_20180726T145459/IMG_DATA/R10m/T19LDG_20180726T144731_B04_10m.tif,data\raw\sentinel2\laberinto_development\2018\S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334\B04_10m.tif,e46e3edad8758ec02da223a7d1e5cf62f70dcd2fca266f23069a5e4f852c4cca,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2018,S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/07/26/S2A_MSIL2A_20180726T144731_N0212_R139_T19LDG_20201011T201334.SAFE/GRANULE/L2A_T19LDG_A016152_20180726T145459/IMG_DATA/R10m/T19LDG_20180726T144731_B08_10m.tif,data\raw\sentinel2\laberinto_development\2018\S2A_MSIL2A_20180726T144731_R139_T19LDG_20201011T201334\B08_10m.tif,6bb7ce778c6e039e2ea6c88268b5aa7b0e82f142d4ccb8f7544939b38d196da8,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R20m/T19LDG_20220615T144741_SCL_20m.tif,data\raw\sentinel2\laberinto_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\SCL_10m.tif,f288d1e0b0f1f098920002e6d016b868cdbe184854ad8c6fcdbfaa2d0d36c323,1525,1331,EPSG:32719,10.0,255,acquired
